2231.82,10,10,0,
2232.23,9.99999,9.99906,-0.000156192,
2232.55,9.99999,9.99907,-0.000153437,
2232.98,9.99999,9.99907,-0.00015337,
2233.39,9.99999,9.99907,-0.000153332,
2233.8,9.99999,9.99907,-0.000153385,
2234.21,9.99999,9.99907,-0.000153415,
2234.62,9.99999,9.99907,-0.000153356,
2235.03,9.99999,9.99907,-0.000153352,
2235.46,9.99999,9.99907,-0.000153356,
2235.88,10.0005,9.99959,-0.000342761,
2236.3,10.2497,9.99978,-0.00207807,
2236.72,10.5529,9.99997,0.000454602,
2237.14,10.8628,10.0012,-0.000827514,
2237.56,11.2015,9.9995,-0.000223612,
2237.96,11.4759,9.99956,-0.00279935,
2238.37,11.7776,10.0006,-0.000117489,
2238.78,12.2967,9.99717,-0.00423526,
2239.19,12.7369,9.99759,-0.00339363,
2239.6,13.1389,9.9971,-0.00287854,
2240.03,13.6295,9.99788,0.00147101,
2240.44,14.0707,9.99974,-0.000215686,
2240.85,14.4921,9.99928,0.00293642,
2241.27,14.9095,9.99559,0.00499137,
2241.68,15.3548,10.0027,0.00363666,
2242.1,15.7686,9.99898,0.0060154,
2242.52,16.1938,9.99744,0.00397331,
2242.94,16.6281,10.0032,0.00620738,
2243.36,17.0702,9.99883,0.00743032,
2243.8,17.5125,10.0018,0.00404554,
2244.22,17.9457,10.0029,0.00573822,
2244.64,18.3831,10.0044,0.00514982,
2245.07,18.8153,10.0019,0.00728234,
2245.57,19.3372,9.99979,0.00886133,
2246.02,19.8038,10.0013,0.00652174,
2246.46,20.2639,10.0013,0.00838561,
2246.9,20.7171,9.99908,0.00830276,
2247.32,21.1357,10.0031,0.00811219,
2247.74,21.5686,9.99944,0.00884157,
2248.17,22.0205,9.99996,0.0087493,
2248.64,22.5077,10.0005,0.00905188,
2249.06,22.9584,9.99771,0.00845737,
2249.49,23.4049,9.99865,0.00967169,
2249.92,23.843,10.0002,0.0118629,
2250.34,24.2832,9.99862,0.00770829,
2250.77,24.7275,9.99984,0.00844332,
2251.2,25.168,9.99908,0.0136764,
2251.62,25.6173,9.99823,0.0151008,
2252.07,26.0843,9.99826,0.0129136,
2252.51,26.5279,9.99839,0.0149883,
2252.94,26.9553,9.99992,0.013435,
2253.36,27.3866,10.0031,0.0133154,
2253.81,27.8748,10,0.0158943,
2254.25,28.3225,10.0006,0.0128912,
2254.7,28.7663,9.99912,0.0178153,
2255.13,29.2231,9.99442,0.0136682,
2255.57,29.6665,9.99499,0.0151268,
2256.01,30.1343,9.99903,0.0153049,
2256.43,30.5639,10.0008,0.0171625,
2256.85,30.9926,9.99912,0.0159883,
2257.27,31.4295,10.0026,0.0140974,
2257.69,31.8746,9.99717,0.0142537,
2258.13,32.3194,10.0013,0.0167716,
2258.55,32.7521,10.0072,0.0170542,
2258.97,33.1885,10.0057,0.0175823,
2259.42,33.6612,9.9459,0.0119091,
2259.83,33.8824,9.88402,0.00553631,
2260.26,33.8119,9.82786,0.00492536,
2260.69,34.0837,9.56425,-0.00993404,
2261.13,34.299,9.25978,0.0153426,
2261.54,34.4454,8.98181,0.0267645,
2261.96,34.5316,8.65034,0.0378267,
2262.37,34.5885,8.21408,0.020571,
2262.78,34.5764,7.78469,0.0390265,
2263.18,34.5621,7.39228,0.0338693,
2263.6,34.5798,6.96136,0.0354567,
2264.08,34.6155,6.46303,0.0346282,
2264.49,34.7328,6.08585,0.0342443,
2264.91,34.7948,5.74236,0.0338247,
2265.36,34.9107,5.28888,0.0364393,
2265.78,35.0595,4.89658,0.0476962,
2266.2,35.1972,4.4728,0.048379,
2266.61,35.3408,4.06519,0.0442348,
2267.03,35.4757,3.6445,0.0413826,
2267.45,35.5981,3.22173,0.0400997,
2267.9,35.7395,2.80448,0.042481,
2268.34,35.8673,2.38898,0.0448339,
2268.77,35.9931,1.9433,0.0475962,
2269.2,36.1219,1.52095,0.045655,
2269.64,36.2428,1.08854,0.0406256,
2270.06,36.3662,0.689619,0.0432622,
2270.49,36.4925,0.255405,0.0444159,
2270.98,36.6337,-0.239084,0.0412573,
2271.41,36.7565,-0.670461,0.0455032,
2271.84,36.8836,-1.09132,0.0425842,
2272.33,37.023,-1.57839,0.0420405,
2272.76,37.144,-1.98479,0.0417838,
2273.2,37.2663,-2.44164,0.0430702,
2273.63,37.3931,-2.86124,0.0426617,
2274.05,37.5107,-3.26411,0.0444724,
2274.48,37.6446,-3.70624,0.0427937,
2274.9,37.7587,-4.10777,0.0422423,
2275.33,37.8839,-4.53854,0.0385839,
2275.74,37.9887,-4.94833,0.0412433,
2276.16,38.0257,-5.32003,0.0363432,
2276.58,38.1549,-5.79786,0.0418211,
2277.01,38.2109,-6.23321,0.0448774,
2277.43,38.2698,-6.65795,0.0457198,
2277.85,38.3283,-7.10843,0.0465689,
2278.28,38.3874,-7.53562,0.0467495,
2278.73,38.4514,-7.99882,0.0428802,
2279.14,38.5071,-8.41915,0.0440871,
2279.55,38.5659,-8.84265,0.0475923,
2279.99,38.6309,-9.29064,0.0466951,
2280.44,38.6912,-9.75826,0.0465313,
2280.86,38.7543,-10.1923,0.0476508,
2281.28,38.8077,-10.6161,0.04724,
2281.7,38.8686,-11.0439,0.0484944,
2282.14,38.9263,-11.4859,0.0482851,
2282.56,38.9888,-11.93,0.0510664,
2282.97,39.0461,-12.3518,0.0491611,
2283.39,39.1031,-12.7772,0.049412,
2283.84,39.1652,-13.2347,0.0514243,
2284.26,39.2293,-13.6687,0.0546253,
2284.68,39.2829,-14.0839,0.05357,
2285.1,39.3432,-14.509,0.0535608,
2285.52,39.4042,-14.9478,0.0534309,
2285.94,39.4643,-15.3713,0.0544806,
2286.37,39.527,-15.8105,0.0538219,
2286.79,39.5858,-16.2295,0.0526362,
2287.23,39.6485,-16.6801,0.0520364,
2287.64,39.7034,-17.1115,0.054443,
2288.06,39.7677,-17.5304,0.0539465,
2288.47,39.8099,-17.9761,0.0564856,
2288.89,39.77,-18.4381,0.0575771,
2289.31,39.7706,-18.7752,0.0597361,
2289.74,39.7472,-19.2335,0.0616402,
2290.15,39.6822,-19.6653,0.0604542,
2290.56,39.6265,-20.0703,0.0593285,
2290.97,39.5685,-20.492,0.0576446,
2291.39,39.5118,-20.9219,0.0602773,
2291.8,39.454,-21.3551,0.0600149,
2292.23,39.3979,-21.777,0.0573812,
2292.65,39.3366,-22.2113,0.0621849,
2293.07,39.2788,-22.6475,0.0615462,
2293.5,39.2138,-23.0807,0.0598135,
2293.92,39.1558,-23.5188,0.0589039,
2294.34,39.0961,-23.9478,0.0590567,
2294.75,39.0424,-24.3695,0.0599924,
2295.16,38.9868,-24.7893,0.0589181,
2295.57,38.9296,-25.2088,0.0601463,
2295.98,38.872,-25.6311,0.0620688,
2296.39,38.8205,-26.0549,0.0613035,
2296.8,38.7686,-26.4378,0.0639745,
2297.22,38.7531,-26.5059,0.0618139,
2297.63,38.7529,-26.5038,0.0618416,
2298.05,38.7034,-26.8842,0.0711424,
2298.46,38.6596,-27.2965,0.0678673,
2298.87,38.7095,-27.6584,0.0462232,
2299.29,38.6977,-28.0984,0.0722921,
2299.7,38.7674,-28.5035,0.0790398,
2300.12,38.8354,-28.9259,0.072435,
2300.53,38.8942,-29.3594,0.0721986,
2300.97,38.9656,-29.7977,0.0669514,
2301.38,39.0355,-30.2411,0.0556782,
2301.8,39.0977,-30.6626,0.0620657,
2302.22,39.166,-31.0816,0.06239,
2302.63,39.2318,-31.501,0.0623228,
2303.06,39.2926,-31.9568,0.063873,
2303.5,39.3612,-32.3899,0.0614589,
2303.93,39.4303,-32.8382,0.0604304,
2304.35,39.471,-33.2727,0.0630338,
2304.76,39.4754,-33.572,0.0650699,
2305.17,39.3959,-33.8496,0.0632277,
2305.57,39.269,-34.0633,0.065971,
2305.98,39.0564,-34.4468,0.0575709,
2306.41,38.9334,-34.7712,0.0624063,
2306.81,38.8343,-35.1654,0.061993,
2307.21,38.7603,-35.5738,0.062498,
2307.61,38.676,-35.9876,0.0598744,
2308.02,38.6477,-36.4021,0.0598964,
2308.42,38.6009,-36.8,0.0615259,
2308.88,38.565,-37.2704,0.0623276,
2309.3,38.5381,-37.6934,0.0622472,
2309.7,38.5143,-38.0941,0.0600778,
2310.1,38.4815,-38.5031,0.0583298,
2310.5,38.4498,-38.9224,0.0625382,
2310.91,38.4163,-39.3416,0.0609146,
2311.31,38.3799,-39.7681,0.0629688,
2311.73,38.3499,-40.1925,0.06383,
2312.16,38.3191,-40.632,0.061385,
2312.57,38.2858,-41.0467,0.0566757,
2312.97,38.2604,-41.4742,0.0588932,
2313.38,38.2242,-41.8845,0.0624104,
2313.78,38.1854,-42.3032,0.0629873,
2314.18,38.0847,-42.6723,0.0630233,
2314.6,37.9441,-43.0563,0.0638201,
2315.05,37.7949,-43.3469,0.063696,
2315.46,37.6282,-43.4726,0.0641839,
2315.88,37.296,-43.7623,0.0638672,
2316.31,36.9268,-44.0106,0.0620956,
2316.72,36.5837,-44.1813,0.0624161,
2317.12,36.324,-44.2984,0.059886,
2317.52,36.1318,-44.2992,0.0638863,
2317.93,35.7594,-44.3242,0.0586973,
2318.33,35.3443,-44.2892,0.0632714,
2318.74,34.9219,-44.2471,0.0650018,
2319.15,34.4985,-44.1955,0.0633827,
2319.56,34.0905,-44.16,0.0636511,
2319.96,33.6732,-44.1103,0.0647762,
2320.39,33.2388,-44.0744,0.0637348,
2320.81,32.8025,-44.0205,0.0668601,
2321.26,32.3515,-44.025,0.0670496,
2321.68,31.9112,-43.9944,0.068741,
2322.11,31.4608,-43.9839,0.0686046,
2322.56,31.008,-43.9745,0.0650358,
2322.99,30.5664,-43.9683,0.0650294,
2323.4,30.1417,-43.9723,0.0649793,
2323.81,29.7096,-43.9724,0.0661681,
2324.22,29.2893,-43.9686,0.0634926,
2324.62,28.8771,-43.962,0.064717,
2325.03,28.4773,-43.9606,0.0637262,
2325.43,28.0446,-43.9407,0.060272,
2325.84,27.6446,-43.9608,0.0635733,
2326.24,27.2212,-43.9477,0.0645325,
2326.64,26.8062,-43.9431,0.0623141,
2327.05,26.3813,-43.9399,0.0639834,
2327.45,25.9645,-43.9362,0.0637722,
2327.85,25.5519,-43.9311,0.0640918,
2328.26,25.1424,-43.9301,0.0615448,
2328.66,24.7227,-43.9268,0.0613759,
2329.07,24.3008,-43.9123,0.0609827,
2329.48,23.8723,-43.9084,0.0600677,
2329.89,23.4622,-43.9075,0.0598923,
2330.29,23.0358,-43.8991,0.0599128,
2330.7,22.6144,-43.9177,0.0604556,
